theta_bar,x_c,y_c,vx_c,vy_c,t_bar,nx_s,ny_s,nz_s,lam_x,lam_y,lam_vx,lam_vy,lam_t_bar
1.949999999999999997e-02,-3.091946619292819665e-01,-9.516033208022169898e-01,9.507944415410962691e-01,-3.088129501359000995e-01,1.950774312249615311e-02,3.698894810888007645e-01,7.972110719803009449e-01,-4.771124379974567842e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.076601724036849728e+00,7.079319451025064547e-01,0.000000000000000000e+00
1.975000000000000019e-02,-1.565215503551226628e-01,-9.882381756339431167e-01,9.874166313637289250e-01,-1.562712211211842173e-01,1.975796045343048563e-02,3.214747265211295724e-01,9.016549358266633396e-01,-2.892617792028192580e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.154011322787716676e+00,3.664034133527737103e-01,0.000000000000000000e+00
2.000000000000000042e-02,-2.451230027952437555e-15,-1.000537753482500847e+00,9.997251296231622897e-01,1.217011229935428059e-04,2.000816843309525736e-02,2.907795394807399791e-01,9.566630184402739046e-01,-1.559258054694758790e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.178078243325700214e+00,1.767488276178685175e-02,0.000000000000000000e+00
2.025000000000000064e-02,1.565155875643700623e-01,-9.882005280548058490e-01,9.874168140154269135e-01,1.565148351007364658e-01,2.025836683749810546e-02,2.844014058254006883e-01,9.109347581679949624e-01,2.988539889744693534e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.148498628083892026e+00,-3.301752335884777234e-01,0.000000000000000000e+00
2.050000000000000086e-02,3.091713764890167693e-01,-9.515316555860612313e-01,9.507947275457165892e-01,3.090572273501726031e-01,2.050855565637704769e-02,3.030126543544153783e-01,7.663328664853245042e-01,5.664956037300529212e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.066118379766451962e+00,-6.691540627950847142e-01,0.000000000000000000e+00
2.075000000000000108e-02,4.542089848470152180e-01,-8.914353253555815648e-01,8.907605987105738921e-01,4.539927829813534266e-01,2.075873509648539297e-02,3.405091808094031780e-01,5.807374205033719594e-01,7.394576027140427055e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.932901038222696766e+00,-9.914950745163173540e-01,0.000000000000000000e+00
2.100000000000000130e-02,5.880579785016266658e-01,-8.093923697984630738e-01,8.087926253292830880e-01,5.877527354874992893e-01,2.100890557576533951e-02,3.888098201659348496e-01,4.020435965316724869e-01,8.289679548875282800e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.751885994439391192e+00,-1.289792569263715549e+00,0.000000000000000000e+00
2.125000000000000153e-02,7.074237009753793215e-01,-7.074237009753765459e-01,7.069090772322641492e-01,7.070434980818104398e-01,2.125906771032213399e-02,4.415245760151384480e-01,2.468061316443257991e-01,8.626371091933245916e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.527137424619601669e+00,-1.557132097639791102e+00,0.000000000000000000e+00
2.150000000000000175e-02,8.093682883775272785e-01,-5.880404823251770274e-01,5.876186088687744835e-01,8.089277492903351741e-01,2.150922229689071485e-02,4.944909962400647618e-01,1.153789087027221189e-01,8.614907788618966222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.263682867508128194e+00,-1.787218683026284616e+00,0.000000000000000000e+00
2.175000000000000197e-02,8.913828865061953488e-01,-4.541822659187064737e-01,4.538584980535279034e-01,8.908967576663688881e-01,2.175937029286456950e-02,5.451890315067137172e-01,3.833188582294365897e-03,8.383043758624095787e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.674391673212296983e-01,-1.974503802488638105e+00,0.000000000000000000e+00
2.199999999999999872e-02,9.514493030009993912e-01,-3.091446185120978463e-01,3.089223274816237375e-01,9.509321607430206713e-01,2.200951279509179292e-02,5.921682565798778164e-01,-9.179108830596902080e-02,8.005692674633181349e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.451227312287791671e-01,-2.114310736916247269e+00,0.000000000000000000e+00
2.224999999999999895e-02,9.880895864618681745e-01,-1.564980161422671601e-01,1.563788881206807369e-01,9.875556729250373200e-01,2.225965101802472590e-02,6.346708205704717498e-01,-1.745537479897597277e-01,7.528106923916074722e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.041408289919063646e-01,-2.202956298098442733e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.000402320468570139e+00,-7.350836997728513773e-16,-1.569867427089258996e-05,9.998654951205347974e-01,2.250978627137397922e-02,6.723962201940255623e-01,-2.466379971834464502e-01,6.978918407705636540e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.753893465105167582e-02,-2.237865288273257480e+00,0.000000000000000000e+00
2.274999999999999939e-02,9.880847460775030733e-01,1.564972495006970443e-01,-1.564104754932002239e-01,9.875585273321956237e-01,2.275991993724135395e-02,7.053487574800602067e-01,-3.095501807644660541e-01,6.377004123489506959e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.015428406111432036e-01,-2.217672536822045348e+00,0.000000000000000000e+00
2.299999999999999961e-02,9.514401736235521545e-01,3.091416521975492437e-01,-3.089544805906370151e-01,9.509378359466845732e-01,2.301005344655968413e-02,7.337332597438028792e-01,-3.642961390994559623e-01,5.735188110105569059e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.492692746325423370e-01,-2.142306219432256853e+00,0.000000000000000000e+00
2.324999999999999983e-02,8.913705048594238178e-01,4.541759571545760377e-01,-4.538915802580275050e-01,8.909051914514483084e-01,2.326018825471943760e-02,7.578815783569955444e-01,-4.115040692752857665e-01,5.062409645188642449e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.082089294257050582e+00,-2.013045536371117716e+00,0.000000000000000000e+00
2.350000000000000006e-02,8.093540508025938163e-01,5.880301381214948497e-01,-5.876529652896758105e-01,8.089388606282781335e-01,2.351032581631330026e-02,7.782008853516271252e-01,-4.515051731543153202e-01,4.365162776493395347e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.391565701831122048e+00,-1.832545857620233809e+00,0.000000000000000000e+00
2.375000000000000028e-02,7.074091901430962226e-01,7.074091901430962226e-01,-7.069450329086829354e-01,7.070572008572738598e-01,2.376046755908359231e-02,7.951384378659668295e-01,-4.843892128586779755e-01,3.648588152891750758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.669684582690403207e+00,-1.604825167594252422e+00,0.000000000000000000e+00
2.400000000000000050e-02,5.880447590318458317e-01,8.093741747592620994e-01,-8.088304896184859150e-01,5.877689539902142268e-01,2.401061485730813030e-02,8.091588400328502129e-01,-5.100495045433380836e-01,2.917387093132952636e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.909091280043470729e+00,-1.335207070670834772e+00,0.000000000000000000e+00
2.425000000000000072e-02,4.541983871599734046e-01,8.914145262236558009e-01,-8.908006778305737061e-01,4.540114647865195474e-01,2.426076900502603315e-02,8.207302955949018486e-01,-5.282281668769787109e-01,2.176620904303083470e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.103321214025784425e+00,-1.030217650821547481e+00,0.000000000000000000e+00
2.450000000000000094e-02,3.091642895757436560e-01,9.515098443097464997e-01,-9.508373455876771851e-01,3.090783460952290507e-01,2.451093118966149106e-02,8.303165750347234475e-01,-5.385691124478552139e-01,1.432399956008655606e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.247014996789883146e+00,-6.974359881493081836e-01,0.000000000000000000e+00
2.475000000000000117e-02,1.565122816585819976e-01,9.881796553871196043e-01,-9.874623389066407020e-01,1.565383725940172610e-01,2.476110246672031182e-02,8.383716955316644626e-01,-5.406831797640393455e-01,6.924304478869970636e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.336107072630053683e+00,-3.453009072231560950e-01,0.000000000000000000e+00
2.500000000000000139e-02,-9.808461129915057656e-16,1.000519916455882230e+00,-9.997739937724824388e-01,1.476005891126649103e-04,2.501128373633551213e-02,8.453347359162575181e-01,-5.342264213349778856e-01,-3.363777788994923301e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.367977689900502725e+00,1.712063964971966348e-02,0.000000000000000000e+00
2.525000000000000161e-02,-1.565195205205730244e-01,9.882253597629675479e-01,-9.874693323334307049e-01,-1.562431220860111547e-01,2.526147572246846204e-02,8.516228312363370856e-01,-5.189884980727338393e-01,-7.341316084472396253e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.341559384987741410e+00,3.803955308417673042e-01,0.000000000000000000e+00
2.550000000000000183e-02,-3.091926474688903581e-01,9.515971209306267609e-01,-9.508515173022115130e-01,-3.087829787616389043e-01,2.551167895559435309e-02,8.576212337289412790e-01,-4.949834607695916544e-01,-1.395607144643743747e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.257391239493325319e+00,7.350065416650657379e-01,0.000000000000000000e+00
2.575000000000000205e-02,-4.542600024429981342e-01,8.915354530254155918e-01,-8.908223814294876641e-01,-4.537160046141297531e-01,2.576189375963029715e-02,8.636703694356809846e-01,-4.625306977476286718e-01,-2.003468157968231189e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.117616832037513941e+00,1.071642711050452723e+00,0.000000000000000000e+00
2.600000000000000228e-02,-5.881490320306365094e-01,8.095176942295815303e-01,-8.088602162290421393e-01,-5.874735708807873324e-01,2.601212024380900392e-02,8.700509565829992464e-01,-4.223109577306468632e-01,-2.542927209529043941e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.925924821302868351e+00,1.381485375650769232e+00,0.000000000000000000e+00
2.624999999999999903e-02,-7.075620189671926186e-01,7.075620189671951721e-01,-7.069833669435579004e-01,-7.067622556799483258e-01,2.626235830004353122e-02,8.769692784029901045e-01,-3.753828460894813590e-01,-3.000210052631308577e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.687434265207705231e+00,1.656477279347627452e+00,0.000000000000000000e+00
2.649999999999999925e-02,-8.095573625871943513e-01,5.881778527794537803e-01,-5.877005300699558177e-01,-8.086449380571109069e-01,2.651260760620954490e-02,8.845453394151815418e-01,-3.231501892804490295e-01,-3.363829628368404379e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.408529817917844484e+00,1.889563038559801678e+00,0.000000000000000000e+00
2.674999999999999947e-02,-8.916221196177374075e-01,4.543041612774030291e-01,-4.539489770920419054e-01,-8.906131186394417032e-01,2.676286763556044376e-02,8.928066262330001113e-01,-2.672797671748005643e-01,-3.625711712387410524e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.096654647368257685e+00,2.074890925609825576e+00,0.000000000000000000e+00
2.699999999999999969e-02,-9.517340084668476363e-01,3.092371249255734256e-01,-3.090222252812459547e-01,-9.506486861729447346e-01,2.701313767232302321e-02,9.016894328930176172e-01,-2.095797945187185818e-01,-3.781963462787019670e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.600710415511512386e-01,2.207968242856848562e+00,0.000000000000000000e+00
2.724999999999999992e-02,-9.884113375221990072e-01,1.565489765038780012e-01,-1.564889362784283866e-01,-9.872736089398168602e-01,2.726341683328955406e-02,9.110483296352516192e-01,-1.518585994477868184e-01,-3.833143707749220863e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.076000834591585464e-01,2.285765351790264965e+00,0.000000000000000000e+00
2.750000000000000014e-02,-1.000749614570292323e+00,-2.697481476176187600e-15,-1.050392187344560257e-04,-9.995863272112174291e-01,2.751370409501856240e-02,9.206727136506049902e-01,-9.578698147040019817e-02,-3.784000641120722208e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.835236855199272210e-02,2.306766427795221563e+00,0.000000000000000000e+00
2.775000000000000036e-02,-9.884439230586210545e-01,-1.565541375458323059e-01,1.562787578558347545e-01,-9.872839502310921667e-01,2.776399832602339385e-02,9.303079504945640510e-01,-4.278547247205745363e-02,-3.642753362388761462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.085385124828762260e-01,2.270968015175185872e+00,0.000000000000000000e+00
2.800000000000000058e-02,-9.517965035114811512e-01,-3.092574307964899849e-01,3.088117907915784999e-01,-9.506697106754601334e-01,2.801429832311144383e-02,9.396777912817940726e-01,6.049584595335929203e-03,-3.420073845664639012e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.541690303133482765e-01,2.179829202956045542e+00,0.000000000000000000e+00
2.825000000000000080e-02,-8.917093460512751646e-01,-4.543486053651571432e-01,4.537382610850879128e-01,-8.906454925836478909e-01,2.826460285082137841e-02,9.485047159384502047e-01,4.997668522532625751e-02,-3.127956757636021212e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.800963285274244541e-01,2.036179522702517009e+00,0.000000000000000000e+00
2.850000000000000103e-02,-8.096619733576779776e-01,-5.882538569530955108e-01,5.874897211483403048e-01,-8.086896164300346745e-01,2.851491068272086343e-02,9.565255289642577985e-01,8.860063595461702135e-02,-2.778647868084119232e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.278539591114283169e+00,1.844092328763986766e+00,0.000000000000000000e+00
2.875000000000000125e-02,-7.076749627988213609e-01,-7.076749627988213609e-01,7.067729449596078517e-01,-7.068204282998477028e-01,2.876522064316694091e-02,9.635006504504998182e-01,1.218345957423297987e-01,-2.383753927354218261e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.542547846400619482e+00,1.608732343339497328e+00,0.000000000000000000e+00
2.900000000000000147e-02,-5.882601122945667615e-01,-8.096705830965853501e-01,8.086510195474122531e-01,-5.875465900234886352e-01,2.901553164802824283e-02,9.692167547081059764e-01,1.498446361648705927e-01,-1.953598408212510462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.766132397352919270e+00,1.336186221224333170e+00,0.000000000000000000e+00
2.925000000000000169e-02,-4.543584873661811740e-01,-8.917287405703002712e-01,8.906156597686729626e-01,-4.538052949575945294e-01,2.926584274282310189e-02,9.734834155919814824e-01,1.729881161825949920e-01,-1.496835035231554312e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.944364405169378918e+00,1.033284434797443252e+00,0.000000000000000000e+00
2.950000000000000192e-02,-3.092678880753220727e-01,-9.518286877063862894e-01,9.506489651996021806e-01,-3.088899317442986847e-01,2.951615313673079666e-02,9.761250527154333723e-01,1.917547557948488801e-01,-1.020293834704017744e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.073440100479101211e+00,7.074216254168800289e-01,0.000000000000000000e+00
2.975000000000000214e-02,-1.565615363646414016e-01,-9.884906373621292763e-01,9.872730982955242318e-01,-1.563689784069849376e-01,2.976646223104974578e-02,9.769697179204078763e-01,2.067162376954124747e-01,-5.290148712061418235e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.150717506559828518e+00,3.663809586061223533e-01,0.000000000000000000e+00
2.999999999999999889e-02,-2.697030518004133268e-15,-1.000812136404695574e+00,9.995866608360934880e-01,1.874835041236726210e-06,3.001676964079365989e-02,9.758362168846310691e-01,2.184872933107480375e-01,-2.642059430570387491e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.174729336793304491e+00,1.816617526379066955e-02,0.000000000000000000e+00
3.024999999999999911e-02,1.565614663973879106e-01,-9.884901956062653872e-01,9.872868736629514252e-01,1.563722090338375004e-01,3.026707520837872492e-02,9.725208884479490390e-01,2.276990045526696982e-01,4.854157865310020775e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.145176846031906948e+00,-3.291568524063015477e-01,0.000000000000000000e+00
3.049999999999999933e-02,3.092678736778247672e-01,-9.518286433954400438e-01,9.506770146859445658e-01,3.088916880833569856e-01,3.051737900859560759e-02,9.667852284812806785e-01,2.349836196423880919e-01,1.005436248111203079e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.062908913825320489e+00,-6.676089390345402164e-01,0.000000000000000000e+00
3.074999999999999956e-02,4.543594027013884151e-01,-8.917305370167903922e-01,8.906589334452101880e-01,4.538048632872165311e-01,3.076768134440294525e-02,9.583455680138092125e-01,2.409694733862176586e-01,1.533215091376884665e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.929889635039089057e+00,-9.894379921301867942e-01,0.000000000000000000e+00
3.099999999999999978e-02,5.882639264938689383e-01,-8.096758328915429903e-01,8.087108281374795204e-01,5.875436364691646318e-01,3.101798273343171070e-02,9.468662486989122273e-01,2.462844375648175765e-01,2.068532883186320614e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.749156327666109068e+00,-1.287253029031589557e+00,0.000000000000000000e+00
3.125000000000000000e-02,7.076848792916337061e-01,-7.076848792916311526e-01,7.068508339336798674e-01,7.068151053600610911e-01,3.126828388545268428e-02,9.319581397906677722e-01,2.515665048171704665e-01,2.610906343245404382e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.524768363731838106e+00,-1.554154071846117535e+00,0.000000000000000000e+00
3.150000000000000022e-02,8.096823206920458205e-01,-5.882686401568429924e-01,5.875873206077216748e-01,8.086826292352360390e-01,3.151858567147623746e-02,9.131847560376319395e-01,2.574804545305701686e-01,3.159072915828659012e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.261745760300914343e+00,-1.783859808806713465e+00,0.000000000000000000e+00
