vx,vy,vz
-2.253206261838219689e+03,1.147486605366142385e+03,3.672563770767282676e+03
-2.746060406879337734e+03,7.083591979897387318e+02,3.440696869668744512e+03
-3.171295158785153944e+03,2.517936495793526603e+02,3.124112644775575973e+03
-3.518439617448735589e+03,-2.109678098347034449e+02,2.730606375640150418e+03
-3.778945636524969814e+03,-6.685303077200970847e+02,2.269867459170832717e+03
-3.946398354705371275e+03,-1.109626903094326281e+03,1.753240873986497036e+03
-4.016674210128664072e+03,-1.523396031074331177e+03,1.193447858085719645e+03
-3.988042534726596386e+03,-1.899648983434027514e+03,6.042726712950742467e+02
-3.861208212168602131e+03,-2.229120838039780210e+03,2.231439794319163561e-01
-3.639294300727003701e+03,-2.503698688009505986e+03,-6.038267157367488380e+02
-3.327764967886982959e+03,-2.716621504735194776e+03,-1.193003257088758346e+03
-2.934290852914871266e+03,-2.862646481685235813e+03,-1.752799301811267696e+03
-2.468560259253499225e+03,-2.938177993267239344e+03,-2.269431094614606081e+03
-1.942040666714735153e+03,-2.941356117735457701e+03,-2.730177624045757511e+03
-1.367696418371707296e+03,-2.872102460973242614e+03,-3.123693848484974751e+03
-7.596695334481689770e+02,-2.732122123888364968e+03,-3.440290071385346891e+03
-1.329315007417120569e+02,-2.524861754185443715e+03,-3.672170574672652492e+03
4.970853754453422653e+02,-2.255424707690840023e+03,-3.813625624521650934e+03
1.114867997172087598e+03,-1.930445402936946266e+03,-3.861172111822723764e+03
1.705204499277460400e+03,-1.557925960413436769e+03,-3.813639355641957991e+03
2.253558865637699000e+03,-1.147039149544023985e+03,-3.672197950881924044e+03
2.746428902562597159e+03,-7.079024984970300238e+02,-3.440330947052569627e+03
3.171678747527260839e+03,-2.513291335756096601e+02,-3.123748068365232939e+03
3.518837720570700185e+03,2.114385115148473915e+02,-2.730245090536881435e+03
3.779358156992248496e+03,6.690055547611470956e+02,-2.269511841813524370e+03
3.946825872521245401e+03,1.110105272270013302e+03,-1.752893561512084261e+03
4.017118080523721346e+03,1.523876540083806049e+03,-1.193111497609614389e+03
3.988504876222435996e+03,1.900131278772530550e+03,-6.039496277679680816e+02
3.861691793184703329e+03,2.229605315691624128e+03,8.477905357279935661e-02
3.639802388500851066e+03,2.504186489157927099e+03,6.041184005398773706e+02
3.328301289239563630e+03,2.717114379876358726e+03,1.193278101884577836e+03
2.934859598014135827e+03,2.863146753912962140e+03,1.753057162448639929e+03
2.469165973621961712e+03,2.938688621087429510e+03,2.269672472314367042e+03
1.942688039324201327e+03,2.941880732863916364e+03,2.730403905612914059e+03
1.368389993364922702e+03,2.872645341921494037e+03,3.123907516343799216e+03
7.604133741313833070e+02,2.732688097348444444e+03,3.440494846647447503e+03
1.337288391947166701e+02,2.525456028817179686e+03,3.672371471264531465e+03
-4.962324687730704227e+02,2.256052653900548648e+03,3.813828904990969477e+03
-1.113958893302091838e+03,1.931112298129897226e+03,3.861385147566054911e+03
-1.704240217079938930e+03,1.558636721659267096e+03,3.813870404631232759e+03
-2.252542191527740670e+03,1.147798074664598744e+03,3.672455872956192252e+03
-2.745364420105851423e+03,7.087130330430512686e+02,3.440624880022188790e+03
-3.170572781677242347e+03,2.521936761128759201e+02,3.124087087649312252e+03
-3.517698206783946716e+03,-2.105187586915471343e+02,2.730637871884540800e+03
-3.778194448021243261e+03,-6.680306869394263458e+02,2.269966342014581187e+03
-3.945648495710144289e+03,-1.109076736265368709e+03,1.753416727290810059e+03
-4.015938456734914780e+03,-1.522797143032013764e+03,1.193709009019288033e+03
-3.987335009121471558e+03,-1.899005154131012205e+03,6.046256801017324278e+02
-3.860543935505174431e+03,-2.228437848072447650e+03,6.723484647632000932e-01
-3.638688690815953123e+03,-2.502984198474214281e+03,-6.032794550015668165e+02
-3.327233437179956127e+03,-2.715884764498423465e+03,-1.192358465828778435e+03
-2.933848445796914348e+03,-2.861898092508540230e+03,-1.752059853849189722e+03
-2.468221184983963667e+03,-2.937429734055938297e+03,-2.268602352728864389e+03
-1.941817750802840465e+03,-2.940620706784485265e+03,-2.729267558461907811e+03
-1.367600518603641831e+03,-2.871393224184269002e+03,-3.122713044936892402e+03
-7.597089704935589225e+02,-2.731452572673055329e+03,-3.439251591079225364e+03
-1.331115586066194680e+02,-2.524245094099097969e+03,-3.671089649857964105e+03
4.967628249893916745e+02,-2.254873311994733285e+03,-3.812519194088631593e+03
1.114404701275145271e+03,-1.929970293836575138e+03,-3.860058222155946169e+03
1.704605833398479945e+03,-1.557536343529134911e+03,-3.812536470455933340e+03
2.252833638648978649e+03,-1.146742043390058598e+03,-3.671124226655233997e+03
2.745588973856484699e+03,-7.077024908993749932e+02,-3.439303536059212547e+03
3.170738493814875710e+03,-2.512282821854543897e+02,-3.122782507679070022e+03
3.517813406057068278e+03,2.114406347402296262e+02,-2.729354823308538016e+03
3.778267268347198296e+03,6.689116923459756663e+02,-2.268707898156945703e+03
3.945686477957151510e+03,1.109920214258682790e+03,-1.752184403891616739e+03
4.015948260785431103e+03,1.523606800280811967e+03,-1.192503013702924591e+03
3.987322256667525380e+03,1.899784753824126938e+03,-6.034452366129551137e+02
3.860513183689502057e+03,2.229190962631224465e+03,4.839552269601955503e-01
3.638643480906579043e+03,2.503714091086197641e+03,6.044134468495611827e+02
3.327176212051189395e+03,2.716594469417492746e+03,1.193472581622628013e+03
2.933780434548189533e+03,2.862590358806594850e+03,1.753157152765410501e+03
2.468142461685367834e+03,2.938106842834392410e+03,2.269686192272977223e+03
1.941727434141864023e+03,2.941284343172275385e+03,2.730341229566363381e+03
1.367497075153933338e+03,2.872044444523566654e+03,3.123779460101125551e+03
7.595905759441760665e+02,2.732091872179641086e+03,3.440313073026539314e+03
1.329764611852915550e+02,2.524872561596012474e+03,3.672147848902200167e+03
-4.969159956251648396e+02,2.255488842935499633e+03,3.813575140161474337e+03
-1.114576727296652734e+03,1.930573822795206979e+03,3.861112494498631349e+03
-1.704796834597260613e+03,1.558128054077929391e+03,3.813589448169421757e+03
-2.253043138876911598e+03,1.147322517335957855e+03,3.672176370093580317e+03
-2.745816092923302676e+03,7.082727691972060029e+02,3.440355644387520442e+03
-3.170982229018846283e+03,2.517898248414205966e+02,3.123835902541471114e+03
-3.518072953096179845e+03,-2.108860854357328378e+02,2.730411421594650164e+03
-3.778542325489335781e+03,-6.683623246033467922e+02,2.269770156243472229e+03
-3.945977481361535865e+03,-1.109374402365401693e+03,1.753255138072346426e+03
-4.016256512006655612e+03,-1.523063363156795504e+03,1.193585122777251172e+03
-3.987649923304567892e+03,-1.899243177506394659e+03,6.045413687212313789e+02
-3.860863177526468007e+03,-2.228651553073202649e+03,6.282626640257501505e-01
-3.639019275524546174e+03,-2.503177990963291450e+03,-6.032838489794364705e+02
-3.327581812238322982e+03,-2.716063473934859758e+03,-1.192324828332842117e+03
-2.934220403394551340e+03,-2.862066871974953756e+03,-1.751990898320102815e+03
-2.468621799179387381e+03,-2.937593970232916035e+03,-2.268501764923955761e+03
-1.942251336903995707e+03,-2.940785944368023593e+03,-2.729139918258886610e+03
-1.368070606453122537e+03,-2.871565106345251024e+03,-3.122563760158671812e+03
-7.602182796760016572e+02,-2.731636795244653058e+03,-3.439086850246245831e+03
-1.336619614356657166e+02,-2.524447366832577245e+03,-3.670916396125930987e+03
4.961703666021579693e+02,-2.255099316131674186e+03,-3.812345116280016555e+03
1.113770235664384018e+03,-1.930225622353761992e+03,-3.859891751594978814e+03
1.703930559839477837e+03,-1.557826409498045678e+03,-3.812386765352696784e+03
2.252120083750157391e+03,-1.147071943847040075e+03,-3.671001120671341141e+03
2.744841187511360658e+03,-7.080768187334359709e+02,-3.439217425838836334e+03
3.169962237732757785e+03,-2.516508868058414237e+02,-3.122744157122710476e+03
3.517016299599665217e+03,2.109669269142492283e+02,-2.729375070605877227e+03
3.777458853126095619e+03,6.683853757940507876e+02,-2.268797264866574096e+03
3.944878166214496559e+03,1.109341390183020394e+03,-1.752352621501818021e+03
4.015153143372525847e+03,1.522977415218834039e+03,-1.192758499417297116e+03
3.986554763155450473e+03,1.899108757042844445e+03,-6.037945629062087392e+02
3.859788607538214364e+03,2.228474352906929198e+03,3.654199453712626139e-02
3.637977438271821029e+03,2.502964789501490031e+03,6.038663043142053084e+02
3.326584252649736754e+03,2.715821954945777179e+03,1.192826461794722718e+03
2.933277717699220375e+03,2.861805409521875845e+03,1.752415094400449789e+03
2.467743301051354138e+03,2.937321380832807336e+03,2.268853682519868471e+03
1.941444753837930193e+03,2.940511210473404844e+03,2.729426338842432870e+03
1.367341822677314440e+03,2.871297078477164632e+03,3.122792863620274602e+03
7.595711442530548538e+02,2.731383884195263818e+03,3.439267919388134487e+03
1.330981805237269953e+02,2.524217241650326287e+03,3.671059456944453359e+03
-4.966512367955299396e+02,2.254898627243680039e+03,3.812460528751407765e+03
-1.114170684522639476e+03,1.930059771210258305e+03,3.859989773763888934e+03
-1.704254904901163172e+03,1.557699385569171000e+03,3.812477120522395126e+03
-2.252374150071713302e+03,1.146986246089534916e+03,3.671092601923788607e+03
-2.745031906111782064e+03,7.080334715805065571e+02,3.439317572262381418e+03
-3.170097196478860951e+03,2.516495510887414468e+02,3.122859031249633063e+03
-3.517103287337630263e+03,-2.109277586798039863e+02,2.729509156548460396e+03
-3.777505439702470994e+03,-6.683081205633678792e+02,2.268953492871191884e+03
-3.944891356560031454e+03,-1.109229080459691431e+03,1.752532509261129462e+03
-4.015139133395427052e+03,-1.522833401954262172e+03,1.192962386318107519e+03
-3.986518810803343058e+03,-1.898936439812643584e+03,6.040219031012578625e+02
-3.859735016365289994e+03,-2.228276962612240823e+03,2.131321303263485623e-01
-3.637909587413971167e+03,-2.502745301324344382e+03,-6.035958326150246194e+02
-3.326504460899899186e+03,-2.715583198390624148e+03,-1.192537428644363445e+03
-2.933187160601547021e+03,-2.861549961062632974e+03,-1.752110346458640379e+03
-2.467642091136880481e+03,-2.937051385732386734e+03,-2.268536340226264201e+03
-1.941332135415554603e+03,-2.940228273409902158e+03,-2.729099463661890240e+03
-1.367216453863741890e+03,-2.871002242221543838e+03,-3.122459181814240310e+03
-7.594314257043998850e+02,-2.731077697975700175e+03,-3.438929639871304971e+03
-1.329425812058779286e+02,-2.523899905796598432e+03,-3.670718206125938650e+03
4.968239073156642576e+02,-2.254570187472227190e+03,-3.812117406151149680e+03
1.114361099721844084e+03,-1.929720326963806428e+03,-3.859645511793989954e+03
1.704463167579179299e+03,-1.557349273972047513e+03,-3.812132313896532196e+03
2.252599867251059550e+03,-1.146626166986884982e+03,-3.670747960081206656e+03
2.745274376566230330e+03,-7.076645292825105571e+02,-3.438974144388608238e+03
3.170355675875161978e+03,-2.512732028722586790e+02,-3.122518358648460435e+03
3.517377283296578298e+03,2.113098410772334717e+02,-2.729173320413298825e+03
3.777794985287700456e+03,6.686942555860125594e+02,-2.268625044169589273e+03
3.945197216012548779e+03,1.109617816035465466e+03,-1.752214287953312123e+03
4.015462907320050363e+03,1.523223753530471640e+03,-1.192657255397600238e+03
3.986862926180759587e+03,1.899328093234929383e+03,-6.037324356265060032e+02
3.860102606498423029e+03,2.228670415086457069e+03,5.870418752520200484e-02
3.638304332842789336e+03,2.503141863661947809e+03,6.038488165520453776e+02
3.326930609421392091e+03,2.715984795046937961e+03,1.192770768183437667e+03
2.933649512173235507e+03,2.861959147393948115e+03,1.752323717749049592e+03
2.468145839409953624e+03,2.937471441254767797e+03,2.268730164708241318e+03
1.941882612250052034e+03,2.940663235651927153e+03,2.729275180102058130e+03
1.367818797423616843e+03,2.871456863570831501e+03,3.122619469013513481e+03
7.600902020922287647e+02,2.731557321770984345e+03,3.439078558476945545e+03
1.336613965556026074e+02,2.524410268709622869e+03,3.670861238141967078e+03
-4.960427659998961190e+02,2.255117164517776928e+03,3.812261383496074814e+03
-1.113516961008984481e+03,1.930309641901895247e+03,3.859798438631468798e+03
-1.703557184058573284e+03,1.557986200503497457e+03,3.812303098949456853e+03
-2.251635121879146936e+03,1.147315245082891579e+03,3.670946083224948325e+03
-2.744255884230716219e+03,7.084093168336479494e+02,3.439209285479199025e+03
-3.169290287268166139e+03,2.520760769120635416e+02,3.122800016109590615e+03
-3.516273505081313942e+03,-2.104478258078002284e+02,2.729510443342866438e+03
-3.776662734076263405e+03,-6.677734487515674573e+02,2.269025696108662942e+03
-3.944047524157767384e+03,-1.108639996890391785e+03,1.752685354318157124e+03
-4.014307596705773449e+03,-1.522192104142858398e+03,1.193204201137767996e+03
-3.985714263155534809e+03,-1.898247125589123470e+03,6.043591157349821970e+02
-3.858972947844989449e+03,-2.227545857464270284e+03,6.498191542773106288e-01
-3.637205770149859745e+03,-2.501980510494199734e+03,-6.030581700001503123e+02
-3.325874617979199684e+03,-2.714794323158284897e+03,-1.191899575765549116e+03
-2.932646610861461340e+03,-2.860747900745775496e+03,-1.751375385790275914e+03
-2.467205269824791685e+03,-2.936248186498068208e+03,-2.267709839727991493e+03
-1.941012048130995709e+03,-2.939436892167753740e+03,-2.728189595518524584e+03
-1.367024098521279939e+03,-2.870236214327907419e+03,-3.121476724586911132e+03
-7.593752291081544854e+02,-2.730350714879226416e+03,-3.437887832906548738e+03
-1.330279047107512440e+02,-2.523225323573346486e+03,-3.669632440468284585e+03
4.965951386802154843e+02,-2.253960500160877473e+03,-3.811004755734242735e+03
1.113990599077289062e+03,-1.929186647558612549e+03,-3.858524129715896379e+03
1.703956289747220580e+03,-1.556900868968093164e+03,-3.811020737311513585e+03
2.251965406439495382e+03,-1.146270086886697300e+03,-3.669664380750396504e+03
2.744524174223463433e+03,-7.074053675862664932e+02,-3.437935707557438036e+03
3.169504076568787241e+03,-2.511130012992597642e+02,-3.121540549655780524e+03
3.516440492948020619e+03,2.113715409405137109e+02,-2.728269486378488182e+03
3.776790394221672159e+03,6.686602313670326794e+02,-2.267806079114483964e+03
3.944142747591780790e+03,1.109492885734425499e+03,-1.751488486964998401e+03
4.014376441573098418e+03,1.523014438504453210e+03,-1.192030320999425385e+03
3.985761829124273845e+03,1.899042263777895641e+03,-6.032076017891349693e+02
3.859003373700660632e+03,2.228316953012364138e+03,4.804746038938193520e-01
3.637222288224274962e+03,2.502730422548394017e+03,6.041687330094038089e+02
3.325879392325703520e+03,2.715525785636728870e+03,1.192992634777882358e+03
2.932640631493511592e+03,2.861463406596300956e+03,1.752453822850605775e+03
2.467188421196544823e+03,2.936949787124174691e+03,2.268776832007232315e+03
1.940983303754316694e+03,2.940126071023039003e+03,2.729248257161873426e+03
1.366981817300386638e+03,2.870913855584882640e+03,3.122529803083754359e+03
7.593175097113432912e+02,2.731017171665275328e+03,3.438937504549552159e+03
1.329529425717439608e+02,2.523880572691461111e+03,3.670680233262167349e+03
-4.966887487921433717e+02,2.254604354735788547e+03,3.812051606331581297e+03
-1.114103663053379023e+03,1.929818988628487887e+03,3.859570557596254730e+03
-1.704088947563538113e+03,1.557521853666819879e+03,3.812067099398540449e+03
-2.252117207317501652e+03,1.146880294756342664e+03,3.670711155971543576e+03
-2.744694278257146834e+03,7.080058570340416964e+02,3.438983756143544724e+03
-3.169691546620996178e+03,2.517052632391304883e+02,3.122591296393263747e+03
-3.516644625949774763e+03,-2.107857280054191165e+02,2.729324990146399614e+03
-3.777011034882213607e+03,-6.680790241002039238e+02,2.268868970431843081e+03
-3.944380531281872209e+03,-1.108914642965284884e+03,1.752561777834934219e+03
-4.014632926137875529e+03,-1.522437991942331109e+03,1.193117112991383920e+03
-3.986039495407142113e+03,-1.898467152439000756e+03,6.043107348522160009e+02
-3.859305497556423234e+03,-2.227743589147392413e+03,6.412181277449434669e-01
-3.637552754895061753e+03,-2.502160111988800963e+03,-6.030270746380093669e+02
-3.326242732251264897e+03,-2.714960479864445006e+03,-1.191830014513687047e+03
-2.933042010838991700e+03,-2.860905734058751477e+03,-1.751269709334567551e+03
-2.467633472491702832e+03,-2.936403168425844797e+03,-2.267571478232143818e+03
-1.941477844924223291e+03,-2.939594763265685742e+03,-2.728023010309485016e+03
-1.367531479787465969e+03,-2.870402907370797493e+03,-3.121287359085325079e+03
-7.599273119273273096e+02,-2.730532283761924191e+03,-3.437682068484187312e+03
-1.336268542150774579e+02,-2.523427873262624871e+03,-3.669417559515870835e+03
