nx,ny,nz
-6.238535203698900578e-01,3.405516261489119900e-01,7.034425172318110597e-01
-6.719280563720109178e-01,2.095206619229068035e-01,7.103617242556912181e-01
-7.137744267420369493e-01,9.236706242513667564e-02,6.942581605627891062e-01
-7.482344017041125950e-01,-1.385606482417763366e-02,6.632897478282600012e-01
-7.746786373306572271e-01,-1.111043517448886270e-01,6.225181377974975394e-01
-7.929196560478309896e-01,-2.006356772892101681e-01,5.753466294779949752e-01
-8.031036715386633551e-01,-2.832933705490178200e-01,5.241844703576171716e-01
-8.056033120431980166e-01,-3.596959498931294186e-01,4.707675936760187807e-01
-8.009191960486012896e-01,-4.303460266685921187e-01,4.163300838654560021e-01
-7.895957196341839568e-01,-4.956833477184254821e-01,3.617134478147439602e-01
-7.721547404646216251e-01,-5.561032759676397541e-01,3.074511395914348300e-01
-7.490484421883549793e-01,-6.119562350323384248e-01,2.538424662270752918e-01
-7.206302155474755278e-01,-6.635383779931353088e-01,2.010196840367578508e-01
-6.871407497069115244e-01,-7.110795083908398873e-01,1.490084656617374492e-01
-6.487060337510379693e-01,-7.547312553931900814e-01,9.778145993805067993e-02
-6.053444553196186684e-01,-7.945566674979057664e-01,4.730531205283611956e-02
-5.569812313487261246e-01,-8.305215601814931459e-01,-2.417850068878776848e-03
-5.034695869567511473e-01,-8.624878675082270352e-01,-5.131328688272986799e-02
-4.446190854000567350e-01,-8.902096439432010122e-01,-9.920009439781994620e-02
-3.802320774498483824e-01,-9.133330174162772597e-01,-1.457613342949725110e-01
-3.101492074519507924e-01,-9.314021160456119608e-01,-1.905192046558117913e-01
-2.343041386059749875e-01,-9.438735786221716939e-01,-2.328180366962302461e-01
-1.527860333471134646e-01,-9.501424753917374622e-01,-2.718192496320235851e-01
-6.590585640482202190e-02,-9.495820268472858761e-01,-3.065132825509319092e-01
2.574050732961869967e-02,-9.415981297955583473e-01,-3.357534634935591678e-01
1.212224200498642490e-01,-9.256972021397605888e-01,-3.583152450397181776e-01
2.192501584641680934e-01,-9.015623364025809883e-01,-3.729808595541551641e-01
3.181881442322154196e-01,-8.691287652726034096e-01,-3.786442845808961621e-01
4.161141962216859391e-01,-8.286463052105660365e-01,-3.744252616526530519e-01
5.109257852129484023e-01,-7.807152667416972225e-01,-3.597756443687827321e-01
6.004839709680348525e-01,-7.262846677871059864e-01,-3.345587869834437678e-01
6.827753213876720517e-01,-6.666078746236389074e-01,-2.990849411015468196e-01
7.560653900740519351e-01,-6.031598301935082729e-01,-2.540931820673464903e-01
8.190173274623233635e-01,-5.375291002961443132e-01,-2.006815478595150581e-01
8.707566047288118893e-01,-4.713038886230211388e-01,-1.401983590844426697e-01
9.108752819954617497e-01,-4.059718421607752536e-01,-7.411534269147380949e-02
9.393824396647192376e-01,-3.428489220411403138e-01,-3.904958999542224203e-03
9.566171466874453522e-01,-2.830448925889311740e-01,6.905956445628114171e-02
9.631444593366531581e-01,-2.274649488396108254e-01,1.435703573113179810e-01
9.596536716158694524e-01,-1.768409955284404866e-01,2.186140271224402964e-01
9.468732911400784547e-01,-1.317831471528680687e-01,2.933669590326110632e-01
9.255113205930335374e-01,-9.284194634489252584e-02,3.671636807379390355e-01
8.962241654995154461e-01,-6.057373142519088122e-02,4.394463200846330797e-01
8.596137552805088733e-01,-3.560461453325189374e-02,5.097023672266787209e-01
8.162504225476522324e-01,-1.869210198362095815e-02,5.773957507760280050e-01
7.667185859842365891e-01,-1.078742996576122735e-02,6.418927022961600226e-01
7.116832903910226271e-01,-1.310655623566372996e-02,7.023781832900626299e-01
6.519786470937012357e-01,-2.722401365942126589e-02,7.577484390047523055e-01
5.887255682508001353e-01,-5.521168977014746793e-02,8.064452086784926754e-01
5.234987695022986776e-01,-9.985151774030498473e-02,8.461552533279793620e-01
4.585868540149531936e-01,-1.649418720418254491e-01,8.732080371664051599e-01
3.974296526477051339e-01,-2.556235401920881056e-01,8.813094104206469215e-01
3.453556167006837097e-01,-3.781939970970082388e-01,8.588939390711047839e-01
3.105908006326009163e-01,-5.370981889070257642e-01,7.842569030841822775e-01
3.042448065723436512e-01,-7.220120898302192503e-01,6.213965238177283634e-01
3.341454431453876328e-01,-8.793811276330767424e-01,3.391690657886575755e-01
3.911859756313907921e-01,-9.201382167044029892e-01,-1.786601884467403992e-02
4.546347901065663222e-01,-8.282591669573851068e-01,-3.275575674226086087e-01
5.147662850643004440e-01,-6.754086928185439875e-01,-5.280518624398982119e-01
5.709853624565577324e-01,-5.175312096487852953e-01,-6.372889163478511199e-01
6.232002604669655277e-01,-3.727724510703572802e-01,-6.875042800426075518e-01
6.705095116703126967e-01,-2.429165666233205068e-01,-7.010053754569766093e-01
7.118463343592225101e-01,-1.258022258739239230e-01,-6.909765525866303770e-01
7.463519610146616134e-01,-1.909427867323521336e-02,-6.652775051146082586e-01
7.734777709221903885e-01,7.896395661998008297e-02,-6.288853881623881481e-01
7.929778052250989751e-01,1.695806543629348739e-01,-5.851739930022725744e-01
8.048625308548900126e-01,2.535832932948190455e-01,-5.365555141712879950e-01
8.093382796544957847e-01,3.315663821633723085e-01,-4.848043763261565275e-01
8.067420015059550975e-01,4.039920495786737398e-01,-4.312282074301124757e-01
7.974773908704181347e-01,4.712484517155758890e-01,-3.767687723341505701e-01
7.819574552531999290e-01,5.336770252362853517e-01,-3.220735489121841488e-01
7.605574149438932841e-01,5.915791591299552898e-01,-2.675565679570542366e-01
7.335800893256220201e-01,6.452107834997660163e-01,-2.134556099066748092e-01
7.012341469219280921e-01,6.947709736666928260e-01,-1.598873520354615052e-01
6.636243568012895055e-01,7.403884720898409322e-01,-1.069000629398565577e-01
6.207525508217556220e-01,7.821083602022090853e-01,-5.452323862441728342e-02
5.725283026573582124e-01,8.198801279947446341e-01,-2.813960839411137286e-03
5.187890388955558318e-01,8.535480788966600674e-01,4.810000138925575597e-02
4.593300319738811699e-01,8.828452439215499492e-01,9.798059507867930285e-02
3.939451159991759766e-01,9.073925597481851124e-01,1.464444880971362550e-01
3.224786924670909327e-01,9.267057483707764609e-01,1.929350897096597794e-01
2.448884103988374361e-01,9.402128310432156244e-01,2.367055106963758537e-01
1.613157007012142319e-01,9.472851858292498095e-01,2.768176681783880433e-01
7.215824435349832422e-02,9.472841733812942255e-01,3.121632307513795834e-01
-2.186506198810096724e-02,9.396233445719354149e-01,3.415111848822908192e-01
-1.196690929580846996e-01,9.238430598003177785e-01,3.635839779877209632e-01
-2.197911060456009813e-01,8.996903394453439340e-01,3.771593334546731180e-01
-3.204246964267473685e-01,8.671928003666243834e-01,3.811884847580244706e-01
-4.195047846408579417e-01,8.267129839263915869e-01,3.749151608977012717e-01
-5.148395287023262989e-01,7.789697796994532464e-01,3.579753371400771766e-01
-6.042735485409747032e-01,7.250180078156232000e-01,3.304578140652194018e-01
-6.858572443308155187e-01,6.661852330846906867e-01,2.929113784386610519e-01
-7.579931454053362438e-01,6.039745291303376673e-01,2.462948632844618457e-01
-8.195343141519467745e-01,5.399500094082788637e-01,1.918788557071829104e-01
-8.698208998320247076e-01,4.756255673759770541e-01,1.311179693012622105e-01
-9.086551300437800682e-01,4.123752544268627362e-01,6.551720523268243779e-02
-9.362274830150326688e-01,3.513772164732959502e-01,-3.485941883536070474e-03
-9.530139677595015346e-01,2.935948299379741999e-01,-7.460866631285950623e-02
-9.596654607634919065e-01,2.397914450720727009e-01,-1.467728390671863281e-01
-9.569063571121869671e-01,1.905707037658407321e-01,-2.191187590884814129e-01
-9.454539102667369743e-01,1.464330601829251510e-01,-2.909884232178334140e-01
-9.259638410037662748e-01,1.078401902351223962e-01,-3.618859744776031229e-01
-8.990034574243321863e-01,7.528137229995950086e-02,-4.314226448898248467e-01
-8.650510516314264819e-01,4.933880186144760233e-02,-4.992518009003472645e-01
-8.245195085156300507e-01,3.075177486866309540e-02,-5.649972640814918678e-01
-7.778024689874043496e-01,2.048285746943061952e-02,-6.281749531674952758e-01
-7.253428105777626200e-01,1.979310313475263552e-02,-6.881032191549818489e-01
-6.677259667309395352e-01,3.033889172078677032e-02,-7.437886695845714602e-01
-6.058059961272016514e-01,5.431060091921956906e-02,-7.937565456008046638e-01
-5.408833001926752759e-01,9.464125109890812737e-02,-8.357561182325342619e-01
-4.749750805013874255e-01,1.553083121993517335e-01,-8.661858929031858167e-01
-4.112606825277646538e-01,2.416724339727671089e-01,-8.788965159018868878e-01
-3.548360013617004594e-01,3.603887499484108026e-01,-8.626768578374298668e-01
-3.138283024689587641e-01,5.167883826386063806e-01,-7.965184016325204119e-01
-2.998837256142550811e-01,7.029730028965984756e-01,-6.449020920343282448e-01
-3.232457547962207522e-01,8.694115131412887276e-01,-3.736787428040245218e-01
-3.786891956588380181e-01,9.253286207262946261e-01,-1.901149010560607144e-02
-4.457979894098197948e-01,8.441722026665703371e-01,2.977204139511314129e-01
-5.116913367109513500e-01,6.942627322781976806e-01,5.061336132925486897e-01
-5.736260374102160053e-01,5.351369212003306286e-01,6.201464704191134159e-01
-6.307177582312468722e-01,3.876693550841897040e-01,6.722407162470590558e-01
-6.818024045631649876e-01,2.547990745937053769e-01,6.857280165765998747e-01
-7.257515972268392401e-01,1.348403760276057628e-01,6.746129943274332685e-01
-7.617583444854915120e-01,2.568569256441077114e-02,6.473518902453363477e-01
-7.894073845514969490e-01,-7.430603710950656193e-02,6.093558845737405694e-01
-8.086422655710674423e-01,-1.662998583487684812e-01,5.643066927170637959e-01
-8.196918431860134024e-01,-2.511365544411499617e-01,5.148161936436568276e-01
-8.229830576137129317e-01,-3.294666170671468053e-01,4.627641247105421241e-01
-8.190539664035706435e-01,-4.018356366256857770e-01,4.094859231478031880e-01
-8.084761868156644660e-01,-4.687276609596313648e-01,3.558941348256747239e-01
-7.917925369918790146e-01,-5.305800419887747310e-01,3.025713096232915400e-01
-7.694722727537374185e-01,-5.877819614995447584e-01,2.498495291149168962e-01
-7.418833171655867531e-01,-6.406654177105117753e-01,1.978811922876976825e-01
-7.092789344829063536e-01,-6.894939984355927809e-01,1.467018037383726603e-01
-6.717956441357241237e-01,-7.344520636227205301e-01,9.628488334414184169e-02
-6.294595764761851120e-01,-7.756352515296943695e-01,4.658967875924283075e-02
-5.821994909227676818e-01,-8.130424386414645266e-01,-2.397026743795905093e-03
-5.298658728571026266e-01,-8.465692024649602576e-01,-5.062353424270116947e-02
-4.722565743746326983e-01,-8.760032243689360731e-01,-9.793915894658493382e-02
-4.091501498328894426e-01,-9.010227248056646987e-01,-1.440631954230489897e-01
-3.403481920072677913e-01,-9.211997817996647742e-01,-1.885578696571268975e-01
-2.657274452042334700e-01,-9.360110766671120297e-01,-2.308076888270946536e-01
-1.853011146941770382e-01,-9.448590324541527030e-01,-2.700090844451311090e-01
-9.928653966286975219e-02,-9.471061939263909490e-01,-3.051754257276274584e-01
-8.173356434293545247e-03,-9.421247403479049431e-01,-3.351629004961478864e-01
8.721712353829227937e-02,-9.293609618554862228e-01,-3.587218643193522682e-01
1.856935143870608873e-01,-9.084112960216259580e-01,-3.745755410793560336e-01
2.856902949450814688e-01,-8.791024338498236723e-01,-3.815232183937285471e-01
3.853094453556005772e-01,-8.415639528029540406e-01,-3.785587730622906877e-01
4.824129881268574005e-01,-7.962793744779814720e-01,-3.649888582785384417e-01
5.747616157378135915e-01,-7.441021317645015731e-01,-3.405306191489719803e-01
6.601828350127877387e-01,-6.862277460881380797e-01,-3.053688013751113539e-01
7.367423840498921184e-01,-6.241221659013378442e-01,-2.601579934868505917e-01
8.028891288729366194e-01,-5.594164397229478558e-01,-2.059667296078626364e-01
8.575484181364774194e-01,-4.937862150331135402e-01,-1.441731056573903602e-01
9.001508126818836830e-01,-4.288378841740251857e-01,-7.633206092651810548e-02
9.305980430757133659e-01,-3.660204476015631037e-01,-4.039079252022921736e-03
9.491808628264770675e-01,-3.065747544553711901e-01,7.118714472862019971e-02
9.564705613417240349e-01,-2.515227295117400952e-01,1.479877759330532061e-01
9.532064810887751483e-01,-2.016915341520016669e-01,2.252064152322629520e-01
9.401975816493249871e-01,-1.577631206547485121e-01,3.018928704392275786e-01
9.182495791993250389e-01,-1.203385833540049910e-01,3.772748807654883740e-01
8.881228359929135285e-01,-9.000829067210019963e-02,4.507064851965090768e-01
8.505213809006180181e-01,-6.742189939374400309e-02,5.216010622238470562e-01
8.061106584790260765e-01,-5.335615017553584083e-02,5.893545007251210777e-01
7.555607507233754738e-01,-4.878242542553404282e-02,6.532596933348419066e-01
6.996127844477882940e-01,-5.494036515078433436e-02,7.124068417093643024e-01
6.391693531098097125e-01,-7.342821599369536711e-02,7.655526338150567822e-01
5.754161785572191601e-01,-1.063235080940455046e-01,8.109201767629053981e-01
5.099942388507168189e-01,-1.563423109365566221e-01,8.458504348583707477e-01
4.452625086468423588e-01,-2.270064938454584291e-01,8.661462637138791498e-01
3.847209913430869044e-01,-3.226293398471199447e-01,8.648121575751603896e-01
3.336684158540336176e-01,-4.473804832579089674e-01,8.297686975666046516e-01
2.999493286435200856e-01,-6.011378149249183567e-01,7.407183862397342944e-01
2.935075894000684915e-01,-7.675686462718643854e-01,5.698172235242966455e-01
3.211087039741417071e-01,-8.973301128562588547e-01,3.028000475452751195e-01
3.765840663006423950e-01,-9.262448630686385131e-01,-1.596542036504062373e-02
4.432646655244713019e-01,-8.459716889703289278e-01,-2.963922025934010995e-01
5.093963750905226018e-01,-7.078682837712566567e-01,-4.893238456026554606e-01
5.712133229308949955e-01,-5.577812652708449281e-01,-6.021589489653877969e-01
6.276850258064503585e-01,-4.151024120370617188e-01,-6.585601687768317669e-01
6.780699011141306798e-01,-2.843954684517188691e-01,-6.777465800188153811e-01
7.216441478083491790e-01,-1.652265692523302576e-01,-6.722573203372844697e-01
7.578266644280942099e-01,-5.610775008863014973e-02,-6.500389734944979070e-01
7.862597725545318328e-01,4.434310136959743187e-02,-6.163028958421511438e-01
8.068243464124554842e-01,1.371862925222933072e-01,-5.746428414068184276e-01
8.196158334958586478e-01,2.232059614270519021e-01,-5.276447519556263233e-01
8.248991349225273106e-01,3.030001795007930543e-01,-4.772130639730572388e-01
8.230531863780342627e-01,3.770547283609325118e-01,-4.247507318576723701e-01
8.145131958170311881e-01,4.457891288985096900e-01,-3.712685098359868596e-01
7.997169933305917633e-01,5.095783258699319029e-01,-3.174628488215205935e-01
7.790602445840293377e-01,5.687570710492317883e-01,-2.637812151010222039e-01
7.528631702539665405e-01,6.236138457803568347e-01,-2.104823465903495339e-01
7.213493877694192591e-01,6.743796059236308871e-01,-1.576933983366841652e-01
6.846360967723577051e-01,7.212148028310690906e-01,-1.054638477093119281e-01
6.427343151011853939e-01,7.641966113994397292e-01,-5.381579059183163455e-02
5.955581387322224085e-01,8.033073606121494681e-01,-2.790658731049593371e-03
5.429427320059244666e-01,8.384248587144592646e-01,4.750732629376019228e-02
4.846715721116365838e-01,8.693155381725931052e-01,9.687085360690060598e-02
4.205140136038525989e-01,8.956319408227272350e-01,1.449530646136666101e-01
3.502741856603284742e-01,9.169168080582080771e-01,1.912369262468445741e-01
2.738513236381441285e-01,9.326166776762156996e-01,2.350140103521785595e-01
1.913096995107540221e-01,9.421081128975800079e-01,2.753777450805813820e-01
1.029533772971771566e-01,9.447391610743008927e-01,3.112370794679371611e-01
9.397415584629670304e-03,9.398870529876013347e-01,3.413561427697058281e-01
-8.837637010558033190e-02,9.270303528818776284e-01,3.644233006308228995e-01
-1.889931940147627776e-01,9.058299162145831973e-01,3.791486984110316594e-01
-2.907022236782294544e-01,8.762087520667620755e-01,3.843831941567428800e-01
-3.914457029456962500e-01,8.384174245761288891e-01,3.792446226546674626e-01
-4.889804684442559668e-01,7.930705537814238815e-01,3.632316040832097026e-01
-5.810401773890081500e-01,7.411427183419747600e-01,3.363031122490814373e-01
-6.655149378710769614e-01,6.839190243618735732e-01,2.989057302668513549e-01
-7.406179709598271765e-01,6.229054434996398326e-01,2.519401308840367171e-01
-8.050098631216573430e-01,5.597137228951865051e-01,1.966714739855807137e-01
-8.578603727275680990e-01,4.959417250534318145e-01,1.346008404681933723e-01
-8.988425189781411584e-01,4.330702476414195479e-01,6.732225995040415356e-02
-9.280685374109820529e-01,3.723919430871351910e-01,-3.609791078236920196e-03
