x,y,z
-1.795715805316267163e+07,-5.049969066511849873e+06,7.976401454043406993e+06
-1.827693230113128200e+07,-6.932666141588909552e+06,5.429288463644701056e+06
-1.814662135760046169e+07,-8.644638365432038903e+06,2.748477540391689166e+06
-1.756943856698469818e+07,-1.014372008615934104e+07,2.926442014572229299e-07
-1.655960668537155166e+07,-1.139299177401294746e+07,-2.748447594809527975e+06
-1.514200654370477982e+07,-1.236168960586646758e+07,-5.429172077680682763e+06
-1.335156290100743994e+07,-1.302596307954243012e+07,-7.976151966815348715e+06
-1.123238274011854455e+07,-1.336946200741998479e+07,-1.032666421315705031e+07
-8.836667364192044362e+06,-1.338373846685186774e+07,-1.242282927809461020e+07
-6.223425224105630070e+06,-1.306845386372402869e+07,-1.421303645295770280e+07
-3.457017309878756758e+06,-1.243138608209645003e+07,-1.565321431146712974e+07
-6.055710560886424500e+05,-1.148823663113529980e+07,-1.670791502833360992e+07
2.260698058741722256e+06,-1.026224264114795998e+07,-1.735118591087843478e+07
5.071215779084064066e+06,-8.783603385517176241e+06,-1.756720677103505284e+07
7.756786549436107278e+06,-7.088735593188161030e+06,-1.735067759332734346e+07
1.025129642442161217e+07,-5.219376031988847069e+06,-1.670694717325695977e+07
1.249333959879779629e+07,-3.221553553176199552e+06,-1.565187980042949878e+07
1.442772870743901655e+07,-1.144455914683647687e+06,-1.421146345157796890e+07
1.600685192453220673e+07,9.607807833045509178e+05,-1.242116922630389035e+07
1.719184363358613104e+07,3.042330350281295832e+06,-1.032507779915381595e+07
1.795353998012037203e+07,5.048951580510327592e+06,-7.974794339878311381e+06
1.827319586035317183e+07,6.931248863457615487e+06,-5.428178528208538890e+06
1.814294572322077677e+07,8.642887376674847677e+06,-2.747920830779643264e+06
1.756599683356743306e+07,1.014173300044427998e+07,-4.819589603269829825e-07
1.655655021124928631e+07,1.139088892307059839e+07,2.747940302630915307e+06
1.513945116047453694e+07,1.235960343226540834e+07,5.428255844072890468e+06
1.334957796758190729e+07,1.302402655198305473e+07,7.974966178247615695e+06
1.123098380129520223e+07,1.336779690573346242e+07,1.032537807718702406e+07
8.835812933591799811e+06,1.338244437313900702e+07,1.242162809613055736e+07
6.223017955514201894e+06,1.306759864805162139e+07,1.421210633439542912e+07
3.456909552816289011e+06,1.243099858920047805e+07,1.565272639247670583e+07
6.055745100620895391e+05,1.148830215616603754e+07,1.670801032465096377e+07
-2.260799169106429443e+06,1.026270162287459150e+07,1.735196194761280343e+07
-5.071648878806612454e+06,8.784353536241812631e+06,1.756870707248410583e+07
-7.757773369248376228e+06,7.089637423435120843e+06,1.735288494972416759e+07
-1.025303543758697063e+07,5.220261438404711895e+06,1.670978131245947629e+07
-1.249598956483815983e+07,3.222236877874013502e+06,1.565519972538611293e+07
-1.443139454709107243e+07,1.144746701401524013e+06,1.421507434191937186e+07
-1.601157396973033808e+07,-9.610642150690905983e+05,1.242483348975683749e+07
-1.719759107188642398e+07,-3.043347437590125948e+06,1.032852959576530568e+07
-1.796020905779344216e+07,-5.050827079731821083e+06,7.977756681730760261e+06
-1.828061312711684033e+07,-6.934062324343758635e+06,5.430381878322826698e+06
-1.815087629733422026e+07,-8.646665322106091306e+06,2.749121991281615570e+06
-1.757415734319290519e+07,-1.014644447287314571e+07,6.716429216706532705e-07
-1.656462573590411805e+07,-1.139644487543766014e+07,-2.749280621681529097e+06
-1.514711517222846672e+07,-1.236586020769091882e+07,-5.431003778337351047e+06
-1.335651398047356866e+07,-1.303079341879173368e+07,-7.979109715095927007e+06
-1.123690721114323102e+07,-1.337484730677014962e+07,-1.033082385533663258e+07
-8.840491401383833960e+06,-1.338953023331359215e+07,-1.242820521443374082e+07
-6.226288684856418520e+06,-1.307446679123130813e+07,-1.421957601446570083e+07
-3.458691953324860428e+06,-1.243740807659909502e+07,-1.566079701945448667e+07
-6.058770283361292677e+05,-1.149404120442509465e+07,-1.671635690852912329e+07
2.261878844473631587e+06,-1.026760271550448053e+07,-1.736024861285347864e+07
5.073930501325910911e+06,-8.788305422369370237e+06,-1.757661084473900124e+07
7.761007379581431858e+06,-7.092592905581340194e+06,-1.736011890804802626e+07
1.025692184405938722e+07,-5.222240175137435086e+06,-1.671611514429326169e+07
1.250020099104454182e+07,-3.223322843316162471e+06,-1.566047587563022971e+07
1.443560154837621935e+07,-1.145080414877084782e+06,-1.421921828211969510e+07
1.601547045450314507e+07,9.612980941421015887e+05,-1.242785712594602630e+07
1.720091759747228399e+07,3.043936111496193800e+06,-1.033052744056949578e+07
1.796277192040979862e+07,5.051547816103284247e+06,-7.978895081306183711e+06
1.828229752440967038e+07,6.934701237039083615e+06,-5.430882240125498734e+06
1.815165237976410240e+07,8.647035030153000727e+06,-2.749239536310465075e+06
1.757407863605041802e+07,1.014639903128344938e+07,1.378715867300388101e-07
1.656382013970353082e+07,1.139589062610968016e+07,2.749146914464459755e+06
1.514576946037358604e+07,1.236476159026548639e+07,5.430521272852178663e+06
1.335485333408413827e+07,1.302917326999608427e+07,7.978117653861951083e+06
1.123517179667689279e+07,1.337278171140097640e+07,1.032922837529641949e+07
8.838912259115323424e+06,1.338713851409881003e+07,1.242598521293264441e+07
6.225065231339097023e+06,1.307189768414493650e+07,1.421678189566219598e+07
3.457973210362671409e+06,1.243482348692084849e+07,1.565754258460094035e+07
6.057483018624201650e+05,1.149159914553176053e+07,1.671280530058564991e+07
-2.261402652561563998e+06,1.026544108365181647e+07,1.735659377078146860e+07
-5.072904399926428683e+06,8.786528162612184882e+06,1.757305632522441447e+07
-7.759548743759369478e+06,7.091259894339996390e+06,1.735685617550922930e+07
-1.025519663516756333e+07,5.221361797070395201e+06,1.671330350246554613e+07
-1.249840520329398289e+07,3.222859778468588833e+06,1.565822608054730110e+07
-1.443393986464033835e+07,1.144948604540668661e+06,1.421758150628645346e+07
-1.601413439946134761e+07,-9.612178999846357619e+05,1.242682035957482457e+07
-1.720006551333198696e+07,-3.043785323628501035e+06,1.033001569585937634e+07
-1.796251285282566026e+07,-5.051474960292750038e+06,7.978780005912383087e+06
-1.828268062673705071e+07,-6.934846552483042702e+06,5.430996043307316490e+06
-1.815266278545081988e+07,-8.647516364479400218e+06,2.749392571814186405e+06
-1.757563999729445204e+07,-1.014730048361787014e+07,5.159220915256294238e-08
-1.656580328166648746e+07,-1.139725502566820942e+07,-2.749476062483520247e+06
-1.514800594671167620e+07,-1.236658742159353569e+07,-5.431323165860247798e+06
-1.335715225846785866e+07,-1.303141613132786565e+07,-7.979491018942387775e+06
-1.123733785627307557e+07,-1.337535988667691685e+07,-1.033121977557432279e+07
-8.840763148566696793e+06,-1.338994181304777041e+07,-1.242858724407159537e+07
-6.226446605179378763e+06,-1.307479840515386872e+07,-1.421993667233808339e+07
-3.458769855349556543e+06,-1.243768821119395085e+07,-1.566114975621414743e+07
-6.058906743994647404e+05,-1.149430008273570426e+07,-1.671673340815752931e+07
2.261936809134485666e+06,-1.026786584105318971e+07,-1.736069350004528090e+07
5.074093107840958051e+06,-8.788587065113637596e+06,-1.757717413022825122e+07
7.761332798378396779e+06,-7.092890297780865803e+06,-1.736084681729235128e+07
1.025748947660608217e+07,-5.222529181287762709e+06,-1.671704023772405088e+07
1.250110428756138124e+07,-3.223555768875939306e+06,-1.566160754170062579e+07
1.443693803971871734e+07,-1.145186429860963486e+06,-1.422053474005005322e+07
1.601732984780869819e+07,9.614097006821386749e+05,-1.242929999797385186e+07
1.720336907089126483e+07,3.044369933031086344e+06,-1.033199974652469531e+07
1.796585192302330956e+07,5.052413984228136018e+06,-7.980263189625929110e+06
1.828599941821554676e+07,6.936105411078666337e+06,-5.431981913144600578e+06
1.815591914253985509e+07,8.649067619055155665e+06,-2.749885777912959922e+06
1.757879958685311675e+07,1.014912467349996604e+07,-2.411115912451947771e-07
1.656883227990487590e+07,1.139933897323211841e+07,2.749978794406917877e+06
1.515086358296809345e+07,1.236892034968398139e+07,5.432347772402607836e+06
1.335978459174941853e+07,1.303398427083299868e+07,7.981063560706587508e+06
1.123967398474550247e+07,1.337814048822807334e+07,1.033336753129702993e+07
8.842714708597652614e+06,1.339289758449209295e+07,1.243133080067391135e+07
6.227910953643766232e+06,1.307787336301966198e+07,1.422328094616662152e+07
3.459636809357474558e+06,1.244080576572641917e+07,1.566507528381831013e+07
6.060521749523459002e+05,1.149736389588641003e+07,1.672118926430206560e+07
-2.262575173714532983e+06,1.027076364166500233e+07,1.736559304090627283e+07
-5.075600082192898728e+06,8.791197221257340163e+06,1.758239444251544029e+07
-7.763740438651972450e+06,7.095090580744002946e+06,1.736623231937715039e+07
-1.026078456885202229e+07,5.224206854507642798e+06,1.672241038114682212e+07
-1.250522341742116399e+07,3.224617934626983013e+06,1.566676806142725237e+07
-1.444176714592692815e+07,1.145569490790155018e+06,1.422529146009773016e+07
-1.602270860999227129e+07,-9.617325506322584115e+05,1.243347386774091981e+07
-1.720909995439323783e+07,-3.045384090743645094e+06,1.033544160065510310e+07
-1.797171319125120714e+07,-5.054062308709748089e+06,7.982866710087264888e+06
-1.829176098473156616e+07,-6.938290844413310289e+06,5.433693426111103036e+06
-1.816135981804791838e+07,-8.651659433328101411e+06,2.750709819707273040e+06
-1.758372411331621930e+07,-1.015196785017894395e+07,4.307423329577252179e-07
-1.657308654782658070e+07,-1.140226590503401123e+07,-2.750684888015052769e+06
-1.515434659402049705e+07,-1.237176382365799509e+07,-5.433596607310586609e+06
-1.336245603369622864e+07,-1.303659056527389027e+07,-7.982659465777248144e+06
-1.124155669485400245e+07,-1.338038140378862061e+07,-1.033509842985592969e+07
-8.843891771798083559e+06,-1.339468032739618793e+07,-1.243298554839697294e+07
-6.228517668656467460e+06,-1.307914739249360375e+07,-1.422466655976338312e+07
-3.459848217954876367e+06,-1.244156598810001276e+07,-1.566603253216277063e+07
-6.060672514174883254e+05,-1.149764991021461040e+07,-1.672160522919240035e+07
2.262551261099264491e+06,-1.027065509242355824e+07,-1.736540950811173394e+07
5.075374020840223879e+06,-8.790805671509318054e+06,-1.758161134301917627e+07
7.763147450677857734e+06,-7.094548663684737869e+06,-1.736490590113852546e+07
1.025970215709731169e+07,-5.223655752117147669e+06,-1.672064633148398995e+07
1.250358094080707803e+07,-3.224194402845129836e+06,-1.566471033728154935e+07
1.443955046096585877e+07,-1.145393655891079688e+06,-1.422310800226034783e+07
1.601995954078526422e+07,9.615675429917320143e+05,-1.243134061543167569e+07
1.720591084959854931e+07,3.044819735313469544e+06,-1.033352628803283349e+07
1.796821724382329360e+07,5.053079167261417955e+06,-7.981313842976449057e+06
1.828811929950886965e+07,6.936909508233473636e+06,-5.432611638465412892e+06
1.815774640267445892e+07,8.649938084292372689e+06,-2.750162533752529416e+06
1.758031004391836748e+07,1.014999673629360460e+07,3.791398368801778556e-07
1.657002453996604308e+07,1.140015924688492902e+07,2.750176677385246847e+06
1.515175711271543801e+07,1.236964981293897331e+07,5.432668147825327702e+06
1.336041592703453079e+07,1.303460020996882580e+07,7.981440717014670372e+06
1.124009114945502765e+07,1.337863702292239852e+07,1.033375105810250528e+07
8.842970177076648921e+06,1.339328450901643559e+07,1.243168994526774995e+07
6.228053743499779142e+06,1.307817320476043411e+07,1.422360704913506843e+07
3.459704498713579960e+06,1.244104917571001314e+07,1.566538177809174918e+07
6.060637619669613196e+05,1.149758371216012910e+07,1.672150895406363346e+07
-2.262624636778717861e+06,1.027098817495413870e+07,1.736597267711011320e+07
-5.075742255065433681e+06,8.791443471896907315e+06,1.758288694379413500e+07
-7.764033257988058031e+06,7.095358181101611815e+06,1.736688730889733136e+07
-1.026130833133323863e+07,5.224473524520298466e+06,1.672326397777993418e+07
-1.250607348318120651e+07,3.224837134012257680e+06,1.566783303904847428e+07
-1.444304376508910954e+07,1.145670756510722451e+06,1.422654894330398552e+07
-1.602450474456268549e+07,-9.618403601872671861e+05,1.243486765157464705e+07
-1.721148825879449770e+07,-3.045806733661262784e+06,1.033687596856132522e+07
-1.797473348840625212e+07,-5.054911686275513843e+06,7.984208297801421024e+06
-1.829540960492070392e+07,-6.939674811110899784e+06,5.434777273836796172e+06
-1.816558204668356851e+07,-8.653670807177444920e+06,2.751349316192805767e+06
-1.758841073079685494e+07,-1.015467367004339211e+07,-1.897008163507128073e-07
-1.657807506825935841e+07,-1.140569800178257748e+07,-2.751512847715818789e+06
-1.515942736036050878e+07,-1.237591167924607545e+07,-5.435418317972034216e+06
-1.336738285585543141e+07,-1.304139723877184093e+07,-7.985602722874380648e+06
-1.124606127507644705e+07,-1.338574302790061384e+07,-1.033923978511830233e+07
-8.847700795341750607e+06,-1.340044935465733893e+07,-1.243834037813591212e+07
-6.231371182022569701e+06,-1.308513943167206086e+07,-1.423118340346627310e+07
-3.461517791980506852e+06,-1.244756975303388014e+07,-1.567359228604387864e+07
-6.063724356242537033e+05,-1.150343953367069922e+07,-1.673002536710064299e+07
2.263729555121164303e+06,-1.027600385587356240e+07,-1.737445308584284037e+07
5.078084335494569503e+06,-8.795500074193708599e+06,-1.759100014838867262e+07
7.767363601755378768e+06,-7.098401699993450195e+06,-1.737433674954092503e+07
1.026532443724472634e+07,-5.226518296817635186e+06,-1.672980918596942164e+07
1.251044257431960665e+07,-3.225963755198847037e+06,-1.567330671474566311e+07
1.444742864564978145e+07,-1.146018579969274113e+06,-1.423086809644961916e+07
1.602858996666595154e+07,9.620855678591023898e+05,-1.243803774618877843e+07
1.721500429485110939e+07,3.046428944021820091e+06,-1.033898762956694886e+07
1.797747674401207268e+07,5.055683153336873278e+06,-7.985426826253538951e+06
1.829725646407714486e+07,6.940375347598432563e+06,-5.435325896052666940e+06
1.816649568512894958e+07,8.654106043786702678e+06,-2.751487695382004138e+06
1.758844011235018820e+07,1.015469063349132240e+07,8.709523085871050260e-11
1.657734628430340439e+07,1.140519659919678792e+07,2.751391889256368857e+06
1.515812820679574274e+07,1.237485107125638425e+07,5.434952505978001282e+06
1.336574218721874617e+07,1.303979658053820208e+07,7.984622596242482774e+06
1.124432516482071392e+07,1.338367660436143726e+07,1.033764366539477371e+07
8.846107814231701195e+06,1.339803667556882463e+07,1.243610092161219381e+07
6.230129157647308894e+06,1.308253132798904367e+07,1.422834687260284647e+07
3.460784231932386290e+06,1.244493188132037967e+07,1.567027076011050120e+07
6.062404115773232188e+05,1.150093491677895002e+07,1.672638277794172801e+07
-2.263238807882328518e+06,1.027377615137373656e+07,1.737068652951742709e+07
-5.077021490486598574e+06,8.793659172639772296e+06,1.758731834528058022e+07
-7.765844063262769952e+06,7.097013031304403208e+06,1.737093778757080436e+07
-1.026351469281425886e+07,5.225596878070689738e+06,1.672685977319817059e+07
-1.250854152830291726e+07,3.225473548277058173e+06,1.567092505021876469e+07
-1.444564593194033578e+07,1.145877169128307607e+06,1.422911210482840985e+07
-1.602712356790897250e+07,-9.619975500677884556e+05,1.243689983429977112e+07
-1.721401985043624043e+07,-3.046254733204901684e+06,1.033839639192043245e+07
-1.797709070294910669e+07,-5.055574589642602950e+06,7.985255350427517667e+06
-1.829752476352471858e+07,-6.940477116891623475e+06,5.435405596250291914e+06
-1.816740897419377416e+07,-8.654541113959953189e+06,2.751626021653261967e+06
-1.758992577965645865e+07,-1.015554838391006738e+07,1.895429518220891235e-07
-1.657927678440912813e+07,-1.140652478121428005e+07,-2.751712300149537157e+06
-1.516033450854431465e+07,-1.237665226037224010e+07,-5.435743576289114542e+06
-1.336803066584841162e+07,-1.304202925085231848e+07,-7.985989721084346995e+06
-1.124649598059958592e+07,-1.338626044073436409e+07,-1.033963943834271841e+07
-8.847972784445134923e+06,-1.340086130079937540e+07,-1.243872274787624180e+07
-6.231527322814403102e+06,-1.308546730878918245e+07,-1.423153999724937044e+07
-3.461593699763013050e+06,-1.244784271636091173e+07,-1.567393599296643399e+07
-6.063855701855756342e+05,-1.150368870829799213e+07,-1.673038775417796336e+07
2.263785057022678200e+06,-1.027625580194136128e+07,-1.737487907100128382e+07
5.078240289736105129e+06,-8.795770194866601378e+06,-1.759154038973300904e+07
7.767677283407633193e+06,-7.098688365905088373e+06,-1.737503840468785539e+07
1.026587469175435789e+07,-5.226798455060164444e+06,-1.673070595771725662e+07
